reportDate,productName,category,quantity,unitPrice,otherExpenses,totalAmount,customerName,paymentMethod,status,orderNumber,notes
2026-01-03,Clutch Kit,Transmission system,5,7491.07,586.17,37455.35,Wholesale Client,Bank Transfer,Completed,ORD960039,Automated migration
2026-01-03,Radiator,Cooling system,4,3377.27,288.15,13509.08,Wholesale Client,Check,Completed,ORD960040,Automated migration
2026-01-03,Air Filter,Engine system,1,247.05,216.94,247.05,Retail Client,Bank Transfer,Completed,ORD960041,Automated migration
2026-01-03,Shock Absorber,Suspension system,9,4815.77,499.95,43341.93,Retail Client,Check,Completed,ORD960042,Automated migration
2026-01-03,Oil Filter,Engine system,3,248.51,298.29,745.53,Walk-in Customer,Cash,Completed,ORD960043,Automated migration
2026-01-03,Clutch Kit,Transmission system,10,13768.6,176.1,137686.0,Wholesale Client,Bank Transfer,Completed,ORD960044,Automated migration
2026-01-03,Battery,Electrical system,0,5407.15,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD960045,Automated migration
2026-01-03,Radiator,Cooling system,6,4913.3,632.07,29479.8,Walk-in Customer,Bank Transfer,Completed,ORD960046,Automated migration
2026-01-03,Clutch Kit,Transmission system,0,11495.1,0.0,0.0,Retail Client,GCash,Completed,ORD960047,Automated migration
2026-01-03,Alternator,Electrical system,0,7628.41,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD960048,Automated migration
2026-01-03,Battery,Electrical system,9,4631.49,290.71,41683.41,Wholesale Client,GCash,Completed,ORD960049,Automated migration
2026-01-03,Spark Plug,Ignition system,2,232.56,19.89,465.12,Walk-in Customer,Check,Completed,ORD960050,Automated migration
2026-01-03,Brake Pad,Brake system,3,1253.73,193.78,3761.19,Wholesale Client,Check,Completed,ORD960051,Automated migration
2026-01-03,Fuel Pump,Fuel system,2,6749.03,415.56,13498.06,Retail Client,Cash,Completed,ORD960052,Automated migration
2026-01-03,Fuel Pump,Fuel system,10,4842.02,520.16,48420.2,Retail Client,Cash,Completed,ORD960053,Automated migration
2026-01-03,Shock Absorber,Suspension system,0,6365.87,0.0,0.0,Walk-in Customer,GCash,Completed,ORD960054,Automated migration
2026-01-03,Fuel Pump,Fuel system,3,5027.16,193.03,15081.48,Retail Client,Bank Transfer,Completed,ORD960055,Automated migration
2026-01-03,Shock Absorber,Suspension system,10,4059.02,568.01,40590.2,Walk-in Customer,Bank Transfer,Completed,ORD960056,Automated migration
2026-01-03,Brake Pad,Brake system,10,2144.24,339.4,21442.4,Retail Client,Bank Transfer,Completed,ORD960057,Automated migration
2026-01-03,Air Filter,Engine system,10,234.51,209.33,2345.1,Walk-in Customer,Bank Transfer,Completed,ORD960058,Automated migration
2026-01-03,Alternator,Electrical system,0,9667.08,0.0,0.0,Walk-in Customer,Bank Transfer,Completed,ORD960059,Automated migration
2026-01-04,Battery,Electrical system,8,8815.72,361.62,70525.76,Walk-in Customer,GCash,Completed,ORD960060,Automated migration
2026-01-04,Alternator,Electrical system,2,10662.88,233.53,21325.76,Wholesale Client,Bank Transfer,Completed,ORD960061,Automated migration
2026-01-04,Oil Filter,Engine system,10,296.81,113.55,2968.1,Wholesale Client,Bank Transfer,Completed,ORD960062,Automated migration
2026-01-04,Fuel Pump,Fuel system,2,6877.39,132.09,13754.78,Walk-in Customer,Cash,Completed,ORD960063,Automated migration
2026-01-04,Battery,Electrical system,5,8060.64,631.49,40303.2,Walk-in Customer,GCash,Completed,ORD960064,Automated migration
2026-01-04,Brake Pad,Brake system,5,2439.92,114.76,12199.6,Retail Client,Cash,Completed,ORD960065,Automated migration
2026-01-04,Alternator,Electrical system,5,8513.24,372.49,42566.2,Walk-in Customer,GCash,Completed,ORD960066,Automated migration
2026-01-04,Alternator,Electrical system,5,9422.82,611.78,47114.1,Walk-in Customer,Cash,Completed,ORD960067,Automated migration
2026-01-04,Radiator,Cooling system,9,4808.97,82.28,43280.73,Wholesale Client,Check,Completed,ORD960068,Automated migration
2026-01-04,Clutch Kit,Transmission system,8,7223.24,251.07,57785.92,Wholesale Client,Bank Transfer,Completed,ORD960069,Automated migration
2026-01-04,Alternator,Electrical system,1,11042.1,544.57,11042.1,Wholesale Client,GCash,Completed,ORD960070,Automated migration
2026-01-04,Fuel Pump,Fuel system,6,4778.22,232.2,28669.32,Walk-in Customer,Check,Completed,ORD960071,Automated migration
2026-01-04,Fuel Pump,Fuel system,2,3384.19,324.1,6768.38,Walk-in Customer,Bank Transfer,Completed,ORD960072,Automated migration
2026-01-04,Battery,Electrical system,9,5908.14,108.06,53173.26,Walk-in Customer,GCash,Completed,ORD960073,Automated migration
2026-01-04,Radiator,Cooling system,5,8013.88,224.02,40069.4,Wholesale Client,Bank Transfer,Completed,ORD960074,Automated migration
2026-01-04,Clutch Kit,Transmission system,10,7413.59,232.24,74135.9,Retail Client,Cash,Completed,ORD960075,Automated migration
2026-01-04,Radiator,Cooling system,9,5748.38,280.87,51735.42,Retail Client,Bank Transfer,Completed,ORD960076,Automated migration
2026-01-04,Fuel Pump,Fuel system,1,5556.29,646.03,5556.29,Walk-in Customer,GCash,Completed,ORD960077,Automated migration
2026-01-04,Fuel Pump,Fuel system,10,3987.0,646.02,39870.0,Walk-in Customer,GCash,Completed,ORD960078,Automated migration
2026-01-04,Radiator,Cooling system,8,7210.15,91.42,57681.2,Walk-in Customer,Check,Completed,ORD960079,Automated migration
2026-01-05,Shock Absorber,Suspension system,5,2052.89,530.09,10264.45,Walk-in Customer,Cash,Completed,ORD960080,Automated migration
2026-01-05,Fuel Pump,Fuel system,0,6008.97,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD960081,Automated migration
2026-01-05,Alternator,Electrical system,8,10462.17,377.27,83697.36,Retail Client,Cash,Completed,ORD960082,Automated migration
2026-01-05,Fuel Pump,Fuel system,3,6743.9,144.46,20231.7,Walk-in Customer,GCash,Completed,ORD960083,Automated migration
2026-01-05,Alternator,Electrical system,9,9085.2,365.26,81766.8,Walk-in Customer,GCash,Completed,ORD960084,Automated migration
2026-01-05,Air Filter,Engine system,4,387.81,31.14,1551.24,Walk-in Customer,GCash,Completed,ORD960085,Automated migration
2026-01-05,Fuel Pump,Fuel system,5,4063.36,424.62,20316.8,Wholesale Client,Check,Completed,ORD960086,Automated migration
2026-01-05,Radiator,Cooling system,0,6861.58,0.0,0.0,Retail Client,Cash,Completed,ORD960087,Automated migration
2026-01-05,Fuel Pump,Fuel system,4,6264.33,326.28,25057.32,Wholesale Client,Bank Transfer,Completed,ORD960088,Automated migration
2026-01-05,Radiator,Cooling system,3,6490.46,570.46,19471.38,Retail Client,Bank Transfer,Completed,ORD960089,Automated migration
2026-01-05,Oil Filter,Engine system,1,313.26,682.12,313.26,Walk-in Customer,Bank Transfer,Completed,ORD960090,Automated migration
2026-01-05,Fuel Pump,Fuel system,10,4028.24,126.81,40282.4,Walk-in Customer,GCash,Completed,ORD960091,Automated migration
2026-01-05,Clutch Kit,Transmission system,8,12814.72,441.38,102517.76,Walk-in Customer,GCash,Completed,ORD960092,Automated migration
2026-01-05,Shock Absorber,Suspension system,3,2943.52,355.62,8830.56,Walk-in Customer,GCash,Completed,ORD960093,Automated migration
2026-01-05,Radiator,Cooling system,7,3820.27,474.94,26741.89,Wholesale Client,Bank Transfer,Completed,ORD960094,Automated migration
2026-01-05,Clutch Kit,Transmission system,9,11535.36,132.34,103818.24,Walk-in Customer,GCash,Completed,ORD960095,Automated migration
2026-01-05,Brake Pad,Brake system,10,2517.77,561.3,25177.7,Retail Client,Bank Transfer,Completed,ORD960096,Automated migration
2026-01-05,Brake Pad,Brake system,2,1815.38,378.22,3630.76,Wholesale Client,GCash,Completed,ORD960097,Automated migration
2026-01-05,Brake Pad,Brake system,2,2793.86,525.95,5587.72,Walk-in Customer,GCash,Completed,ORD960098,Automated migration
2026-01-05,Oil Filter,Engine system,7,328.1,670.21,2296.7,Wholesale Client,GCash,Completed,ORD960099,Automated migration
2026-01-05,Clutch Kit,Transmission system,1,9190.76,523.0,9190.76,Retail Client,Bank Transfer,Completed,ORD960100,Automated migration
2026-01-05,Clutch Kit,Transmission system,0,9237.54,0.0,0.0,Retail Client,Cash,Completed,ORD960101,Automated migration
2026-01-05,Oil Filter,Engine system,4,182.19,19.66,728.76,Walk-in Customer,GCash,Completed,ORD960102,Automated migration
2026-01-05,Battery,Electrical system,10,6165.66,583.17,61656.6,Retail Client,GCash,Completed,ORD960103,Automated migration
2026-01-05,Shock Absorber,Suspension system,3,3675.57,375.1,11026.71,Wholesale Client,Check,Completed,ORD960104,Automated migration
2026-01-05,Fuel Pump,Fuel system,3,6857.94,440.54,20573.82,Wholesale Client,Check,Completed,ORD960105,Automated migration
2026-01-05,Spark Plug,Ignition system,3,202.13,55.17,606.39,Walk-in Customer,GCash,Completed,ORD960106,Automated migration
2026-01-06,Spark Plug,Ignition system,10,345.11,629.64,3451.1,Wholesale Client,Cash,Completed,ORD960107,Automated migration
2026-01-06,Radiator,Cooling system,4,7434.8,278.81,29739.2,Wholesale Client,Check,Completed,ORD960108,Automated migration
2026-01-06,Fuel Pump,Fuel system,7,6931.18,75.22,48518.26,Retail Client,GCash,Completed,ORD960109,Automated migration
2026-01-06,Shock Absorber,Suspension system,6,4738.44,415.13,28430.64,Walk-in Customer,Bank Transfer,Completed,ORD960110,Automated migration
2026-01-06,Alternator,Electrical system,7,9342.8,382.27,65399.6,Walk-in Customer,Cash,Completed,ORD960111,Automated migration
2026-01-06,Radiator,Cooling system,0,3483.26,0.0,0.0,Retail Client,Cash,Completed,ORD960112,Automated migration
2026-01-06,Oil Filter,Engine system,1,196.56,451.83,196.56,Walk-in Customer,Check,Completed,ORD960113,Automated migration
2026-01-06,Clutch Kit,Transmission system,0,6377.93,0.0,0.0,Wholesale Client,GCash,Completed,ORD960114,Automated migration
2026-01-06,Alternator,Electrical system,6,7459.29,374.34,44755.74,Wholesale Client,Cash,Completed,ORD960115,Automated migration
2026-01-06,Alternator,Electrical system,9,9604.07,512.71,86436.63,Wholesale Client,GCash,Completed,ORD960116,Automated migration
2026-01-06,Shock Absorber,Suspension system,3,3450.14,627.66,10350.42,Walk-in Customer,GCash,Completed,ORD960117,Automated migration
2026-01-06,Spark Plug,Ignition system,8,537.53,218.83,4300.24,Retail Client,Check,Completed,ORD960118,Automated migration
2026-01-06,Oil Filter,Engine system,2,209.63,538.15,419.26,Walk-in Customer,Check,Completed,ORD960119,Automated migration
2026-01-06,Shock Absorber,Suspension system,8,2073.57,661.81,16588.56,Wholesale Client,Cash,Completed,ORD960120,Automated migration
2026-01-06,Brake Pad,Brake system,4,1754.38,364.94,7017.52,Wholesale Client,Check,Completed,ORD960121,Automated migration
2026-01-06,Fuel Pump,Fuel system,9,6412.83,116.45,57715.47,Walk-in Customer,Cash,Completed,ORD960122,Automated migration
2026-01-07,Spark Plug,Ignition system,9,184.19,119.04,1657.71,Wholesale Client,Cash,Completed,ORD960123,Automated migration
2026-01-07,Battery,Electrical system,6,8882.14,171.02,53292.84,Retail Client,Bank Transfer,Completed,ORD960124,Automated migration
2026-01-07,Clutch Kit,Transmission system,4,13209.53,59.19,52838.12,Retail Client,Cash,Completed,ORD960125,Automated migration
2026-01-07,Clutch Kit,Transmission system,1,13094.52,384.79,13094.52,Retail Client,Bank Transfer,Completed,ORD960126,Automated migration
2026-01-07,Clutch Kit,Transmission system,10,13405.81,669.88,134058.1,Retail Client,Check,Completed,ORD960127,Automated migration
2026-01-07,Radiator,Cooling system,1,4010.05,45.86,4010.05,Retail Client,Cash,Completed,ORD960128,Automated migration
2026-01-07,Oil Filter,Engine system,10,110.9,647.35,1109.0,Retail Client,GCash,Completed,ORD960129,Automated migration
2026-01-07,Shock Absorber,Suspension system,0,4437.52,0.0,0.0,Retail Client,Check,Completed,ORD960130,Automated migration
2026-01-07,Alternator,Electrical system,3,7157.22,289.45,21471.66,Walk-in Customer,Cash,Completed,ORD960131,Automated migration
2026-01-07,Oil Filter,Engine system,2,142.89,115.21,285.78,Retail Client,Bank Transfer,Completed,ORD960132,Automated migration
2026-01-07,Radiator,Cooling system,10,6933.47,327.68,69334.7,Retail Client,Bank Transfer,Completed,ORD960133,Automated migration
2026-01-07,Brake Pad,Brake system,9,3184.15,545.27,28657.35,Wholesale Client,GCash,Completed,ORD960134,Automated migration
2026-01-07,Brake Pad,Brake system,7,2465.27,97.08,17256.89,Wholesale Client,Cash,Completed,ORD960135,Automated migration
2026-01-07,Battery,Electrical system,10,6833.78,358.62,68337.8,Wholesale Client,Cash,Completed,ORD960136,Automated migration
2026-01-07,Radiator,Cooling system,3,3693.49,614.37,11080.47,Wholesale Client,GCash,Completed,ORD960137,Automated migration
2026-01-07,Clutch Kit,Transmission system,0,13751.95,0.0,0.0,Wholesale Client,GCash,Completed,ORD960138,Automated migration
2026-01-07,Oil Filter,Engine system,1,160.66,330.02,160.66,Retail Client,Check,Completed,ORD960139,Automated migration
2026-01-07,Alternator,Electrical system,2,7019.88,369.22,14039.76,Retail Client,Check,Completed,ORD960140,Automated migration
2026-01-07,Air Filter,Engine system,7,321.7,663.88,2251.9,Wholesale Client,Cash,Completed,ORD960141,Automated migration
2026-01-07,Oil Filter,Engine system,1,124.06,582.36,124.06,Wholesale Client,Cash,Completed,ORD960142,Automated migration
2026-01-07,Radiator,Cooling system,7,7615.95,509.54,53311.65,Wholesale Client,Bank Transfer,Completed,ORD960143,Automated migration
2026-01-07,Oil Filter,Engine system,6,217.37,602.0,1304.22,Retail Client,Cash,Completed,ORD960144,Automated migration
2026-01-07,Spark Plug,Ignition system,3,595.02,206.13,1785.06,Wholesale Client,GCash,Completed,ORD960145,Automated migration
2026-01-07,Brake Pad,Brake system,1,1728.65,89.91,1728.65,Wholesale Client,Check,Completed,ORD960146,Automated migration
2026-01-07,Oil Filter,Engine system,8,175.72,380.05,1405.76,Wholesale Client,Bank Transfer,Completed,ORD960147,Automated migration
2026-01-07,Shock Absorber,Suspension system,3,2790.32,211.42,8370.96,Walk-in Customer,GCash,Completed,ORD960148,Automated migration
2026-01-08,Battery,Electrical system,10,6902.33,311.38,69023.3,Wholesale Client,Check,Completed,ORD960149,Automated migration
2026-01-08,Oil Filter,Engine system,4,284.47,559.74,1137.88,Walk-in Customer,Bank Transfer,Completed,ORD960150,Automated migration
2026-01-08,Battery,Electrical system,3,8920.12,440.61,26760.36,Walk-in Customer,Bank Transfer,Completed,ORD960151,Automated migration
2026-01-08,Fuel Pump,Fuel system,6,4865.9,9.45,29195.4,Walk-in Customer,Check,Completed,ORD960152,Automated migration
2026-01-08,Oil Filter,Engine system,5,313.54,560.24,1567.7,Walk-in Customer,Check,Completed,ORD960153,Automated migration
2026-01-08,Air Filter,Engine system,1,247.22,122.37,247.22,Walk-in Customer,Check,Completed,ORD960154,Automated migration
2026-01-08,Brake Pad,Brake system,6,2380.01,261.8,14280.06,Walk-in Customer,Cash,Completed,ORD960155,Automated migration
2026-01-08,Alternator,Electrical system,3,8987.72,320.16,26963.16,Wholesale Client,Cash,Completed,ORD960156,Automated migration
2026-01-08,Spark Plug,Ignition system,5,289.77,2.41,1448.85,Retail Client,Bank Transfer,Completed,ORD960157,Automated migration
2026-01-08,Shock Absorber,Suspension system,10,3862.43,450.55,38624.3,Retail Client,Check,Completed,ORD960158,Automated migration
2026-01-08,Oil Filter,Engine system,2,131.15,242.5,262.3,Retail Client,Check,Completed,ORD960159,Automated migration
2026-01-08,Alternator,Electrical system,8,10978.31,296.51,87826.48,Retail Client,Cash,Completed,ORD960160,Automated migration
2026-01-08,Shock Absorber,Suspension system,6,5943.75,43.9,35662.5,Wholesale Client,Cash,Completed,ORD960161,Automated migration
2026-01-08,Shock Absorber,Suspension system,5,5362.31,698.39,26811.55,Wholesale Client,GCash,Completed,ORD960162,Automated migration
2026-01-08,Alternator,Electrical system,4,10564.37,366.78,42257.48,Wholesale Client,Cash,Completed,ORD960163,Automated migration
2026-01-08,Brake Pad,Brake system,0,3170.08,0.0,0.0,Walk-in Customer,Bank Transfer,Completed,ORD960164,Automated migration
2026-01-09,Battery,Electrical system,1,7474.31,255.43,7474.31,Retail Client,Check,Completed,ORD960165,Automated migration
2026-01-09,Oil Filter,Engine system,9,166.05,298.85,1494.45,Walk-in Customer,Bank Transfer,Completed,ORD960166,Automated migration
2026-01-09,Oil Filter,Engine system,8,145.32,293.34,1162.56,Retail Client,Bank Transfer,Completed,ORD960167,Automated migration
2026-01-09,Radiator,Cooling system,6,7430.75,608.39,44584.5,Retail Client,Check,Completed,ORD960168,Automated migration
2026-01-09,Fuel Pump,Fuel system,8,3890.34,185.84,31122.72,Retail Client,GCash,Completed,ORD960169,Automated migration
2026-01-09,Spark Plug,Ignition system,9,417.72,488.02,3759.48,Walk-in Customer,Cash,Completed,ORD960170,Automated migration
2026-01-09,Battery,Electrical system,10,6121.53,323.24,61215.3,Wholesale Client,Cash,Completed,ORD960171,Automated migration
2026-01-09,Battery,Electrical system,10,6264.45,227.11,62644.5,Wholesale Client,Bank Transfer,Completed,ORD960172,Automated migration
2026-01-09,Fuel Pump,Fuel system,6,5809.69,554.64,34858.14,Wholesale Client,Cash,Completed,ORD960173,Automated migration
2026-01-09,Battery,Electrical system,7,4220.1,16.2,29540.7,Walk-in Customer,Bank Transfer,Completed,ORD960174,Automated migration
2026-01-09,Alternator,Electrical system,5,9158.78,268.75,45793.9,Walk-in Customer,Bank Transfer,Completed,ORD960175,Automated migration
2026-01-09,Spark Plug,Ignition system,3,175.95,160.21,527.85,Retail Client,Bank Transfer,Completed,ORD960176,Automated migration
2026-01-09,Alternator,Electrical system,10,10062.63,361.32,100626.3,Walk-in Customer,Cash,Completed,ORD960177,Automated migration
2026-01-09,Brake Pad,Brake system,1,3210.6,160.57,3210.6,Walk-in Customer,Cash,Completed,ORD960178,Automated migration
2026-01-09,Alternator,Electrical system,9,11371.94,504.48,102347.46,Retail Client,GCash,Completed,ORD960179,Automated migration
2026-01-09,Clutch Kit,Transmission system,0,11807.84,0.0,0.0,Wholesale Client,Check,Completed,ORD960180,Automated migration
2026-01-09,Clutch Kit,Transmission system,10,12511.73,308.83,125117.3,Retail Client,Check,Completed,ORD960181,Automated migration
2026-01-09,Brake Pad,Brake system,4,2671.02,689.57,10684.08,Retail Client,Check,Completed,ORD960182,Automated migration
2026-01-09,Alternator,Electrical system,7,11828.31,288.81,82798.17,Wholesale Client,Check,Completed,ORD960183,Automated migration
2026-01-09,Air Filter,Engine system,4,355.65,66.17,1422.6,Retail Client,Check,Completed,ORD960184,Automated migration
2026-01-09,Radiator,Cooling system,7,6143.18,105.52,43002.26,Wholesale Client,GCash,Completed,ORD960185,Automated migration
2026-01-09,Air Filter,Engine system,1,238.66,270.29,238.66,Wholesale Client,Check,Completed,ORD960186,Automated migration
2026-01-09,Air Filter,Engine system,5,315.4,64.9,1577.0,Walk-in Customer,GCash,Completed,ORD960187,Automated migration
2026-01-09,Fuel Pump,Fuel system,4,2917.75,377.34,11671.0,Retail Client,Cash,Completed,ORD960188,Automated migration
2026-01-09,Shock Absorber,Suspension system,8,3564.75,548.78,28518.0,Retail Client,GCash,Completed,ORD960189,Automated migration
2026-01-09,Spark Plug,Ignition system,8,263.42,83.78,2107.36,Wholesale Client,Check,Completed,ORD960190,Automated migration
2026-01-10,Spark Plug,Ignition system,2,572.13,331.59,1144.26,Walk-in Customer,GCash,Completed,ORD960191,Automated migration
2026-01-10,Clutch Kit,Transmission system,0,13901.67,0.0,0.0,Wholesale Client,GCash,Completed,ORD960192,Automated migration
2026-01-10,Shock Absorber,Suspension system,10,6148.28,642.01,61482.8,Retail Client,Bank Transfer,Completed,ORD960193,Automated migration
2026-01-10,Battery,Electrical system,1,5039.14,86.48,5039.14,Walk-in Customer,Check,Completed,ORD960194,Automated migration
2026-01-10,Shock Absorber,Suspension system,5,3277.77,91.66,16388.85,Walk-in Customer,Cash,Completed,ORD960195,Automated migration
2026-01-10,Radiator,Cooling system,6,3540.46,141.04,21242.76,Retail Client,Cash,Completed,ORD960196,Automated migration
2026-01-10,Fuel Pump,Fuel system,3,2624.78,588.56,7874.34,Retail Client,Bank Transfer,Completed,ORD960197,Automated migration
2026-01-10,Clutch Kit,Transmission system,6,11147.11,378.43,66882.66,Walk-in Customer,GCash,Completed,ORD960198,Automated migration
2026-01-10,Fuel Pump,Fuel system,10,5091.14,344.61,50911.4,Walk-in Customer,Check,Completed,ORD960199,Automated migration
2026-01-10,Air Filter,Engine system,10,330.23,611.67,3302.3,Retail Client,Bank Transfer,Completed,ORD960200,Automated migration
2026-01-10,Battery,Electrical system,8,8300.41,56.63,66403.28,Walk-in Customer,Cash,Completed,ORD960201,Automated migration
2026-01-10,Shock Absorber,Suspension system,10,2235.4,418.88,22354.0,Wholesale Client,GCash,Completed,ORD960202,Automated migration
2026-01-10,Battery,Electrical system,1,7568.83,451.81,7568.83,Wholesale Client,Cash,Completed,ORD960203,Automated migration
2026-01-10,Alternator,Electrical system,3,9113.37,451.74,27340.11,Wholesale Client,GCash,Completed,ORD960204,Automated migration
2026-01-10,Air Filter,Engine system,1,207.68,679.57,207.68,Wholesale Client,Bank Transfer,Completed,ORD960205,Automated migration
2026-01-10,Battery,Electrical system,10,4661.34,139.25,46613.4,Walk-in Customer,Bank Transfer,Completed,ORD960206,Automated migration
2026-01-10,Radiator,Cooling system,6,4716.89,574.81,28301.34,Walk-in Customer,Check,Completed,ORD960207,Automated migration
2026-01-11,Battery,Electrical system,6,8246.71,611.9,49480.26,Walk-in Customer,Check,Completed,ORD960208,Automated migration
2026-01-11,Fuel Pump,Fuel system,3,5791.94,565.12,17375.82,Wholesale Client,Cash,Completed,ORD960209,Automated migration
2026-01-11,Radiator,Cooling system,2,3475.32,123.07,6950.64,Walk-in Customer,GCash,Completed,ORD960210,Automated migration
2026-01-11,Oil Filter,Engine system,6,216.63,318.27,1299.78,Wholesale Client,Bank Transfer,Completed,ORD960211,Automated migration
2026-01-11,Air Filter,Engine system,4,366.72,544.5,1466.88,Wholesale Client,Cash,Completed,ORD960212,Automated migration
2026-01-11,Clutch Kit,Transmission system,8,8883.42,220.1,71067.36,Retail Client,Cash,Completed,ORD960213,Automated migration
2026-01-11,Alternator,Electrical system,0,9607.88,0.0,0.0,Retail Client,GCash,Completed,ORD960214,Automated migration
2026-01-11,Oil Filter,Engine system,5,337.29,185.68,1686.45,Walk-in Customer,Bank Transfer,Completed,ORD960215,Automated migration
2026-01-11,Radiator,Cooling system,2,6394.47,191.65,12788.94,Wholesale Client,Bank Transfer,Completed,ORD960216,Automated migration
2026-01-11,Clutch Kit,Transmission system,1,11901.05,90.2,11901.05,Wholesale Client,Check,Completed,ORD960217,Automated migration
2026-01-11,Brake Pad,Brake system,6,3415.32,432.69,20491.92,Wholesale Client,Cash,Completed,ORD960218,Automated migration
